
2025-05-04 14:49:09,28.4595,77.0266,50,50,1.0
2025-05-04 14:49:10,28.4089,77.3178,26,33,1.2704918032786885
2025-05-04 14:49:15,28.5355,77.391,31,31,1.0
2025-05-04 14:51:15,28.6139,77.209,23,24,1.044776119402985
2025-05-04 14:51:16,28.7041,77.1025,17,30,1.7645390070921987
2025-05-04 14:51:17,28.4595,77.0266,50,50,1.0
2025-05-04 14:51:18,28.4089,77.3178,26,33,1.2704918032786885
2025-05-04 14:51:19,28.5355,77.391,31,31,1.0
2025-05-04 14:53:20,28.6139,77.209,24,25,1.0428015564202335
2025-05-04 14:53:20,28.7041,77.1025,16,30,1.875177304964539
2025-05-04 14:53:21,28.4595,77.0266,46,50,1.0873256519102485
2025-05-04 14:53:22,28.4089,77.3178,30,33,1.1010928961748634
2025-05-04 14:53:23,28.5355,77.391,31,31,1.0
2025-05-04 14:55:23,28.6139,77.209,23,24,1.044776119402985
2025-05-04 14:55:24,28.7041,77.1025,17,30,1.7645390070921987
2025-05-04 14:55:25,28.4595,77.0266,46,50,1.0873256519102485
2025-05-04 14:55:26,28.4089,77.3178,29,33,1.139344262295082
2025-05-04 14:55:26,28.5355,77.391,29,31,1.0688659793814432
2025-05-04 14:57:27,28.6139,77.209,23,24,1.044776119402985
2025-05-04 14:57:28,28.7041,77.1025,17,29,1.7064471879286693
2025-05-04 14:57:29,28.4595,77.0266,47,50,1.0636749545178896
2025-05-04 14:57:31,28.4089,77.3178,23,32,1.3915343915343916
2025-05-04 14:57:33,28.5355,77.391,31,31,1.0
2025-05-04 14:59:34,28.6139,77.209,24,24,1.0
2025-05-04 14:59:34,28.7041,77.1025,17,29,1.7064471879286693
2025-05-04 14:59:35,28.4595,77.0266,50,50,1.0
2025-05-04 14:59:36,28.4089,77.3178,25,32,1.2804232804232805
2025-05-04 14:59:37,28.5355,77.391,31,31,1.0
2025-05-04 15:01:38,28.6139,77.209,24,24,1.0
2025-05-04 15:01:38,28.7041,77.1025,18,30,1.6666666666666667
2025-05-04 15:01:40,28.4595,77.0266,47,50,1.0636749545178896
2025-05-04 15:01:41,28.4089,77.3178,24,32,1.3333333333333333
2025-05-04 15:01:42,28.5355,77.391,31,31,1.0
2025-05-04 15:03:43,28.6139,77.209,24,24,1.0
2025-05-04 15:03:43,28.7041,77.1025,18,29,1.6117969821673526
2025-05-04 15:03:44,28.4595,77.0266,47,50,1.0636749545178896
2025-05-04 15:03:45,28.4089,77.3178,23,32,1.3915343915343916
2025-05-04 15:03:46,28.5355,77.391,29,31,1.0688659793814432
2025-05-04 15:05:47,28.6139,77.209,24,24,1.0
2025-05-04 15:05:48,28.7041,77.1025,18,30,1.6666666666666667
2025-05-04 15:05:49,28.4595,77.0266,47,50,1.0636749545178896
2025-05-04 15:05:49,28.4089,77.3178,33,33,1.0
2025-05-04 15:05:50,28.5355,77.391,31,31,1.0
2025-05-04 15:07:51,28.6139,77.209,23,24,1.044776119402985
2025-05-04 15:07:52,28.7041,77.1025,19,30,1.578723404255319
2025-05-04 15:07:53,28.4595,77.0266,50,50,1.0
2025-05-04 15:07:53,28.4089,77.3178,26,32,1.2301587301587302
2025-05-04 15:07:54,28.5355,77.391,31,31,1.0
2025-05-04 15:09:55,28.6139,77.209,24,24,1.0
2025-05-04 15:09:56,28.7041,77.1025,19,30,1.578723404255319
2025-05-04 15:09:57,28.4595,77.0266,47,50,1.0636749545178896
2025-05-04 15:09:58,28.4089,77.3178,33,33,1.0
2025-05-04 15:09:59,28.5355,77.391,31,31,1.0
2025-05-04 15:12:00,28.6139,77.209,24,24,1.0
2025-05-04 15:12:01,28.7041,77.1025,19,30,1.578723404255319
2025-05-04 15:12:02,28.4595,77.0266,50,50,1.0
2025-05-04 15:12:03,28.4089,77.3178,33,33,1.0
2025-05-04 15:12:04,28.5355,77.391,31,31,1.0
2025-05-04 15:14:05,28.6139,77.209,24,24,1.0
2025-05-04 15:14:05,28.7041,77.1025,20,29,1.4513031550068587
2025-05-04 15:14:06,28.4595,77.0266,47,50,1.0636749545178896
2025-05-04 15:14:07,28.4089,77.3178,33,33,1.0
2025-05-04 15:14:08,28.5355,77.391,31,31,1.0
2025-05-04 15:16:09,28.6139,77.209,23,24,1.044776119402985
2025-05-04 15:16:10,28.7041,77.1025,20,30,1.500709219858156
2025-05-04 15:16:10,28.4595,77.0266,46,50,1.0873256519102485
2025-05-04 15:16:11,28.4089,77.3178,33,33,1.0
2025-05-04 15:16:12,28.5355,77.391,31,31,1.0
2025-05-04 15:18:13,28.6139,77.209,23,24,1.044776119402985
2025-05-04 15:18:14,28.7041,77.1025,20,29,1.4513031550068587
2025-05-04 15:18:15,28.4595,77.0266,47,50,1.0636749545178896
2025-05-04 15:18:15,28.4089,77.3178,33,33,1.0
2025-05-04 15:18:16,28.5355,77.391,31,31,1.0
2025-05-04 15:20:17,28.6139,77.209,24,24,1.0
2025-05-04 15:20:18,28.7041,77.1025,19,30,1.578723404255319
2025-05-04 15:20:19,28.4595,77.0266,46,50,1.0873256519102485
2025-05-04 15:20:19,28.4089,77.3178,33,33,1.0
2025-05-04 15:20:20,28.5355,77.391,31,31,1.0
2025-05-04 15:22:21,28.6139,77.209,24,24,1.0
2025-05-04 15:22:22,28.7041,77.1025,19,30,1.578723404255319
2025-05-04 15:22:23,28.4595,77.0266,46,50,1.0873256519102485
2025-05-04 15:22:24,28.4089,77.3178,33,33,1.0
2025-05-04 15:22:25,28.5355,77.391,31,31,1.0
2025-05-04 15:24:26,28.6139,77.209,24,24,1.0
2025-05-04 15:24:26,28.7041,77.1025,20,29,1.4513031550068587
2025-05-04 15:24:27,28.4595,77.0266,50,50,1.0
2025-05-04 15:24:28,28.4089,77.3178,33,33,1.0
2025-05-04 15:24:29,28.5355,77.391,31,31,1.0
2025-05-04 15:26:30,28.6139,77.209,24,24,1.0
2025-05-04 15:26:30,28.7041,77.1025,19,29,1.5267489711934157
2025-05-04 15:26:31,28.4595,77.0266,50,50,1.0
2025-05-04 15:26:32,28.4089,77.3178,33,33,1.0
2025-05-04 15:26:33,28.5355,77.391,31,31,1.0
2025-05-04 15:28:34,28.6139,77.209,24,24,1.0
2025-05-04 15:28:35,28.7041,77.1025,20,29,1.4513031550068587
2025-05-04 15:28:36,28.4595,77.0266,50,50,1.0
2025-05-04 15:28:36,28.4089,77.3178,33,33,1.0
2025-05-04 15:28:37,28.5355,77.391,31,31,1.0
2025-05-04 15:30:38,28.6139,77.209,24,24,1.0
2025-05-04 15:30:39,28.7041,77.1025,20,30,1.500709219858156
2025-05-04 15:30:40,28.4595,77.0266,45,50,1.1109763493026077
2025-05-04 15:30:41,28.4089,77.3178,33,33,1.0
2025-05-04 15:30:41,28.5355,77.391,31,31,1.0
2025-05-04 15:32:42,28.6139,77.209,24,24,1.0
2025-05-04 15:32:43,28.7041,77.1025,20,29,1.4513031550068587
2025-05-04 15:32:44,28.4595,77.0266,50,50,1.0
2025-05-04 15:32:45,28.4089,77.3178,33,33,1.0
2025-05-04 15:32:46,28.5355,77.391,31,31,1.0
2025-05-04 15:34:47,28.6139,77.209,24,24,1.0
2025-05-04 15:34:47,28.7041,77.1025,20,29,1.4513031550068587
2025-05-04 15:34:48,28.4595,77.0266,50,50,1.0
2025-05-04 15:34:49,28.4089,77.3178,33,33,1.0
2025-05-04 15:34:50,28.5355,77.391,31,31,1.0
2025-05-04 15:36:51,28.6139,77.209,24,24,1.0
2025-05-04 15:36:52,28.7041,77.1025,21,30,1.428368794326241
2025-05-04 15:36:53,28.4595,77.0266,47,50,1.0636749545178896
2025-05-04 15:36:54,28.4089,77.3178,33,33,1.0
2025-05-04 15:36:55,28.5355,77.391,31,31,1.0
2025-05-04 15:38:56,28.6139,77.209,24,24,1.0
2025-05-04 15:38:56,28.7041,77.1025,21,30,1.428368794326241
2025-05-04 15:38:57,28.4595,77.0266,50,50,1.0
2025-05-04 15:38:58,28.4089,77.3178,33,33,1.0
2025-05-04 15:38:59,28.5355,77.391,31,31,1.0
